page,category,1_text,1_y_diff,2_text,2_y_diff,3_text,3_y_diff,4_text,4_y_diff,5_text,5_y_diff,6_text,6_y_diff,7_text,7_y_diff,8_text,8_y_diff,9_text,9_y_diff,10_text,10_y_diff,11_text,11_y_diff,12_text,12_y_diff,13_text,13_y_diff,14_text,14_y_diff,15_text,15_y_diff,16_text,16_y_diff,17_text,17_y_diff,18_text,18_y_diff,19_text,19_y_diff,20_text,20_y_diff,21_text,21_y_diff,22_text,22_y_diff,23_text,23_y_diff
259,ПАРАЎНАННІ,"Расставіў пер'е як індык. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. Так кажуць на фанабэрыстага, ганарлівага хлопца.",9.955535888671875,"Растапырылася як мокрая курыца. Шыманчык А.П., 1941 г.н., 1999. Скураты Квас. Мокрая курыца выглядае вельмі несамавіта. Так кажуць пра нязграбнага чалавека.",10.315887451171875,"Растаў як снег. Зайка А.П., 1911 г.н., 1980. Заполле Кое. а) Растаў як туман. Зайка А.П., 1911 г.н., 1980. Заполле Кос.",11.156158447265625,"Растуць як грыбы пасля дажджу. Казімірчык Т.Р., 1949 г.н., 2011. Івацэвічы. Звычайна кажуць, згадваючы дзяцей. Гэта яны растуць як грыбы пасля дажджу, хутка, незаўважна.",10.316207885742188,"Расхадзілася як цеста ў дзяжы. Макарчэня М.А., 1945 г.н., 2003. Заполле Кос. Пра жанчыну, калі яна разгневаецца.",10.31591796875,"Расце як крапіва каля плоту. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. Пра дзіця, выхаваннем якога ніхто не займаецца.",10.5560302734375,,4.43536376953125,"Расце як на дражджах. Мікалайчык Л.А., 1930 г.н., 2004. Боркі Падст. 
Г. зн. хутка, прыкметна. а) Расце як пампушка на дражджах. Шчурко Т.і., 1940 г.н., 2008. Заполле Кос. “Дзіцятка расьце як пампушка на дражджах” (прыклад інф.).",9.835601806640625,,5.876129150390625,"Расце як на лее гледзячы. Ярома Е.А., 1907 г.н., 1994. Заполле Кос. 
“Яго ўнук гэдакі высокі, расьце як на лес гледзячы” (з аповеду інф.).",10.075714111328125,"Рве як сабака. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос. Пра шалёны вецер.",9.59600830078125,"Робіць як дурны. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос. Так часам кажуць пра чалавека працавітага, які не шкадуе сябе.",,,,,,,,,,,,,,,,,,,,,,,
260,ПАРАЎНАННІ,,5.996051788330078,"Робіць як мокрае гарыць. Максімчык В.У., 1938 г.н., 1999. Бялавічы Кос. 
Г. зн. надта марудна.",8.036079406738281,"Робіць як назаўтра. Мінчук П.І., 1918 г.н., 2005. Стайкі Стайк. “Наняла суседа дрова пакалоць, а ён робіць як назаўтры. Добры работнік за дзень гэту горбу пакалоў бы, а ён за тры дні ці адужая” (з аповеду інф.).",9.955886840820312,,1.915679931640625,"Робіць як на смех. Казімірчык А.П., 1928 г.н., 2002. Скураты Квас. “Вачам баліць глядзець на яго работу: плота загарадзіў абы-як - 
і няроўно, і куры будуць лесьці ў агарот. Зрабіў як на сьмех” (з аповеду інф.).",10.195877075195312,,4.5552825927734375,"Робіць як сабе. Анішчык В.А., 1935 г.н., 1995. Була Міл. 
Г. зн. дбайна, старанна.",10.195953369140625,,5.996124267578125,"Робіць як у наймах. Зайка Ф.Я., 1907 г.н., 1982. Заполле Кос. 
Г. зн. абы дзень да вечара.",8.155975341796875,"Рукі дрыжаць як у злодзея. Куратнік І.С., 1915 г.н., 1997. Гічыцы Ягл.",9.95538330078125,,4.9158935546875,"Рукі што лёд. Гоган У.У., 1968 г.н., 1983. Заполле Кос. Кажуць, калі дужа змерзлі рукі. 
а) Рукі як ледзяныя. Макарчэня М.А., 1945 г.н., 2003. Заполле Кос.",9.596038818359375,,5.51605224609375,"Рукі як граблі. Лушчык А.І., 1953 г.н., 2001. Альшаніца Квас. 
Г. зн. неспрактыкаваныя, не звыклыя да працы. “Села за варштат, а нічого ні выходзіць - рукі як граблі” (з аповеду інф.).",9.835662841796875,"Рукі як капачкі. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. Пра няўмеку. Капачка - рыдлёвачка.",7.915985107421875,,5.876220703125,"Рукі як карчы. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. 
Г. зн. нязграбныя.",,,,,,,,,,,,,
261,ПАРАЎНАННІ,"Рукі як коцаўбы. Лушчык В.І., 1930 г.н., 2000. Альшаніца Квас. Пра неспрактыкаванага чалавека, няўмеку. Кацаўба - таўкач.",8.395965576171875,"Рукі як кочаргі. Лушчык А.І., 1953 г.н., 2001. Альшаніца Квас. Пра нязграбнага, няўмелага ў працы чалавека.",9.955787658691406,"Ручкі як перавязаныя. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос. Пра дзіцячыя тоўесценькія пульхныя ручкі.",9.955764770507812,"Рыжы як сабака. Казімірчык А.П., 1928 г.н., 2001. Скураты Квас.",8.395294189453125,"Сагнуўся як свіны татка. Лісок Ё.І., 1936 г.н., 1985. Альшаніца Квас. “Сьвінымі таткамі называлі хлопчыкаў-падлеткаў, якія пасьвілі сьвіней. І спаць хочацца, і непагаць, а ім трэба пільнаваць статок. Утуліць галаву ў плечы, згорбіцца, загнецца, але трывая” (тлум. індф.). Загнуцца - тут: сагнуцца.",10.19586181640625,"Салёнае, што ляк. Гардзейка А.М., 1915 г.н., 1995. Галік Міл. Ляк - лёк.",11.87677001953125,"Салодкі як сон. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк.",11.996185302734375,"Сапе як кавальскі мех. Мінчук М.Дз., 1930 г.н., 1997. Галенчыцы Ягл.",9.955535888671875,,5.996124267578125,"Сарваўся як сабака з ланцуга. Макарчэня М.А., 1945 г.н., 2003. Заполле Кос. 
“Слова яму ўпоперак ні скажы, пабех, як сабака з ланцуга сарваўся” (з аповеду інф.).",10.31597900390625,,5.876129150390625,"Сварацца як звядзёныя. Зайка А.П., 1911 г.н., 1980. Заполле Кос. 
“Свае, родныя, а сварацца як зьвядзёныя, як іх сілаю разом жыць застаўляюць” (з аповеду інф.).",9.835784912109375,"Сівы як голуб. Кухценя П.М., 1923 г.н., 1995. Сенькавічы Падст.",,,,,,,,,,,,,,,,,,,,,
262,ПАРАЎНАННІ,"Сівы як лунь. Міраноўскі У.П., 1927 г.н., 1997. Хадакі Жытл.",11.396171569824219,"Сказаў як абухам па галаве даў. Шыманчык В.В., 1933 г.н., 1979. Хрышчонавічы Квас. Паведаміў нешта дужа непрыемнае.",10.076072692871094,,4.6755523681640625,"Сказаў як звязаў. Букшта В.К., 1938 г.н., 2001. Сенькавічы Падст. 
Г. зн. вельмі складна.",8.63616943359375,,4.79541015625,"Сказаў як нажом адрэзаў. івановіч Г.К., 1919 г.н., 2001. Халап'я Падст. 
Г. зн. заявіў катэгарычным тонам.",10.076065063476562,,4.4351959228515625,"Сказаў як пугаю па вадзе ляснуў. Казімірчык А.П., 1928 г.н., 2002. Скураты Квас. 
Г. зн. не падумаўшы.",10.076004028320312,,6.116119384765625,"Сказаў як сякерай адсек. Зайка Ф.Я., 1907 г.н., 1980. Заполле Кое. 
Катэгарычна, як пра канчаткова вырашанае.",8.155975341796875,,6.236175537109375,"Скача як змяя. Лушчык В.І., 1930 г.н., 2002. Альшаніца Квас. 
Г. зн. лезе ў вочы, назаляе.",9.956024169921875,"Скача як казёл. Шыманчык А.П., 1941 г.н., 2005. Скураты Квас. Пра таго, хто чапляецца да каго-небудзь, дакучае каму-небудзь.",9.83575439453125,"Скача як певень. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос. Пра таго, хто турбуе, дакучае, назаляе.",9.955902099609375,"Склаў рукі як святы. Зайка Е.Я., 1903 г.н., 1980. Заполле Кос. Пра таго, хто доўгі час сядзіць нерухома.",7.915985107421875,"Скрывіўся як серада на пятніцу. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. “Серада і пятніца - посныя дні, але ў пятніцу пост стражэйшы” (тлум. інф.).",,,,,,,,,,,,,,,
263,ПАРАЎНАННІ,"Скрыпіць як воз нямазаны. Міскевіч М.М., 1913 г.н., 1995. Харошча Міл. Пра бурклю, нэндзу.",10.075897216796875,"Слёзы як боб (як гарох). Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",11.996192932128906,"Слёзы як у бабра. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос.",12.116195678710938,"Слізкі як масляк. Дылюк С.В., 1926 г.н., 2001. Стайкі Стайк.",12.116195678710938,"Слізкі як уюн. Харэвін К.К., 1925 г.н., 2011. Грыўда Міл. Той, хто дужа запабягае перад начальствам; прыстасаванец.",10.79595947265625,"Служыць як верны сабака. Міхнюк Г.Ф., 1942 г.н., 2002. Размеркі Стайк.",8.515243530273438,"Смаку як у вараным раку. Гойшык 1І.І., 1923 г.н., 1996. Размеркі Стайк. Смачна, але мала.",11.03607177734375,"Смярдзіць як падла. Бялевіч А.Ц., 1909 г.н., 1996. Рацкевічы Міл.",10.795501708984375,"Смярдзіць як тхор. Шыманчык А.П., 1941 г.н., 1999. Скураты Квас.",10.315185546875,"Снег як каша. Шашук Ф.С., 1922 г.н., 2001. Руда Падст.",8.515167236328125,,5.756195068359375,"Снег як пасталы. Лушчык В.і., 1930 г.н., 2000. Альшаніца Квас. 
Туг у пераносным значэнні - камякамі. “Снег падае як пасталы” (прыклад інф.).",10.67584228515625,"Сонны як сава. Зайка А.П., 1911 г.н., 1985. Заполле Кос.",10.915496826171875,"Сон як у руку даў. Зайка Н.П., 1944 г.н., 2009. Заполле Кос. Тое, што снілася, збылося, здзейснілася.",8.996124267578125,"Спадніца як папоня. Лушчык В.І., 1930 г.н., 2000. Альшаніца Квас. Папоня - доўгая накідка на кажух. Тут: доўгая, да пят.",,,,,,,,,,,,,,,,,
264,ПАРАЎНАННІ,"Спіць як забіты. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос. Пра чалавека, які спіць моцным сном.",10.196029663085938,,6.236213684082031,"Спіць як заяц. Шыманчык В.С., 1901 г.н., 1979. Хрышчонавічы Квас. 
Г. зн. чуйна.",10.195999145507812,,6.11614990234375,"Спіць як малое дзіця. Макарчэня М.А., 1945 г.н., 2003. Заполле Кос. 
Г. зн. салодкім сном.",10.676132202148438,,5.0362701416015625,"Спіць як нежывы. Радзюк У.А., 1980 г.н., 1997. Грыўда Міл. 
Г. зн. моцным сном.",10.676116943359375,,6.1161346435546875,"Спіць як пшаніцу прадаўшы. Зайка Ф.Я., 1907 г.н., 1980. Заполле Кос. 
Тое самае.",11.876785278320312,"Спрытны як вавёрка. Шыманчык В.С., 1901 г.н., 1979. Хрышчонавічы Квас.",9.955322265625,"Спявае як салавей. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",11.756195068359375,"Ссінеў як гусіны пуп. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. Тут: моцна змерз.",10.07598876953125,"Стаіць, разявіўшы рот, як варона. Харэвін К.К., 1925 г.н., 2011. Грыўда Міл.",9.955230712890625,"Стаіць роўна як цвік. Шыманчык В.В., 1933 г.н., 1979. Хрышчонавічы.",9.955322265625,"Стаіць у вачах як жывы. Баркоўская Г.Ф., 1924 г.н., 2005. Альба Квас. Пра нябожчыка.",10.19598388671875,,4.435516357421875,"Стаіць як доўбня. Пархута Г.У., 1925 г.н., 2008. /Камайдзякі Міл. 
Г. зн. моўчкі. “Стаіць, нічого не гаворыць, як тая доўбня” (з аповеду інф.).",,,,,,,,,,,,,
265,ПАРАЎНАННІ,,6.116241455078125,"Стаіць як кадаўб. Шчурко М.А., 1936 г.н., 1999. Заполле Кос. 
Г. зн. трывала, моцна. Кадаўб - пасудзіна, выдзеўбаная з калоды.",10.075973510742188,,6.236183166503906,"Стаіць як пень. Ганчарэня Л.А., 1947 г.н., 2002. Заполле Кос. 
Г. зн. на адным месцы, не варушачыся, замінаючы іншым.",10.196014404296875,"Стаіць як растаропша. Пархута Г.У., 1925 г.н., 2008. Жамайдзякі Міл. Растаропша - неахайна апранутая жанчына.",10.075927734375,,5.9961395263671875,"Стаіць як свечачка. Шчурко Ф.А., 1926 г.н., 1999. Заполле Кос. 
“Стаіць як сьвечачка. Так кажуць у нас пра дзяўчынку, маладзенькую, стройную” (тлум. інф.).",9.955795288085938,,6.116119384765625,"Стаіць як укопаны. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк. 
Г. зн. здранцвелы.",10.315948486328125,"Стаіць як чорт над добраю душой. Казімірчык А.П., 1928 г.н., 1985. Скураты Квас. “Ці лён трэплям, ці картоплі капаям, ці яшчэ шчо робім, ад нашаго брыгадзіра нідзе не схаваясься, гатоў зьесьці цябе, стаіць цэлы дзень як чорт над добраю душою” (з аповеду інф.).",9.83575439453125,"Старанная бы пчолка. Казімірчык А.П., 1928 г.н., 2001. Скураты Квас.",10.07525634765625,"Старое як малое. Зубко Л.У., 1935 г.н., 2001. Бялавічы Кос. “Старое й малое аднолькавыя: любяць усё смачнае” (тлум. інф.).",9.715667724609375,"Стары як корч. Радзюк У.А., 1930 г.н., 1997. Грыўда Міл.",9.5950927734375,"Стары як порхаўка. Шчурко М.А., 1936 г.н., 1999. Заполле Кос. “Стары ўжэ як порхаўка, парахня зь яго сыпляцца” (з аповеду інф.).",9.83575439453125,"Стары як свет. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",9.47515869140625,,6.1163330078125,"Страха як рэшата. Бародка В.П., 1949 г.н., 2003. Заполле Кос. 
Г. зн. уся свіціцца, дзіравая.",,,,,,,,,,,,,
266,ПАРАЎНАННІ,,4.9154815673828125,"Сукенка як карова пажавала. Лушчык В.і., 1930 г.н., 1985. Альшаніца Квас. 
Г. зн. пакамечаная.",13.076835632324219,,6.116127014160156,"Суп як памыі. Здзітавец А.М., 1912 г.н., 1982. Заполле Кос. 
Г. зн. нясмачны.",12.95672607421875,"Сухі як порах. Максімчык В.У., 1938 г.н., 1998. Бялавічы Кос.",12.956161499023438,"Сухі як трэска. Шашук Ф.С., 1922 г.н., 1995. Руда Падст.",9.23504638671875,"Счарнеў як галавешка (як цёмная ноч). Лушчык А.І., 1953 г.н., 1998. Альшаніца Квас. “Так кажуць пра чалавека, у якого вялікае гора” (тлум. інф.).",9.35565185546875,,5.635406494140625,"Счарнеў як цёмная ноч. Лушчык А.і., 1953 г.н., 1998. Альшаніца Квас. 
Тое самае.",11.156707763671875,"Сшурпіўся як мокрая курыца. Лушчык В.І., 1930 г.н., 2001. Альшаніца Авасе. Сшурпіцца - натапырыцца. Тут: скурчыўся ад холаду.",11.63592529296875,"Сыкае як змяя. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос.",13.196197509765625,,6.23614501953125,"Сыны як дубы. Снітка Г.В., 1925 г.н., 2001. Любішчыцы Люб. 
Г. зн. здаровыя, дужыя.",11.636016845703125,,6.116241455078125,"Сыпле снег як з мяха. Зайка Ф.Я., 1907 г.н., 1985. Заполле Кос. 
Кажуць, як ідзе густы снег.",11.39593505859375,,6.83624267578125,"Сыплецца як парахня. Кікун У.Ф., 1933 г.н., 2001. Мілейкі Міл. 
Пра тое, што ад доўгага захоўвання збуцвела, спарахнела, сатлела.",11.636016845703125,"Сыты як мянёк. Вясна У.Л., 1942 г.н., 2002. Заполле Кос. Мянёк - мянтуз (Гога Іога). Тут: тоўсты, гладкі.",,,,,,,,,,,
267,ПАРАЎНАННІ,"Сядзіць моўчкі як тхор у нары. Гоган І.Я., 1931 г.н., 2004. Заполле Кос.",11.396141052246094,"Сядзіць, рукі склаўшы, як святы. Апуневіч У.С., 1923 г.н., 1999. Бялавічы Кос.",11.516128540039062,"Сядзіць ціха як мыш. Зайка А.Ф., 1948 г.н., 2005. Заполле Кос.",11.636199951171875,,5.6361846923828125,"Сядзіць як ведзьма. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос. 
Г. зн. злосная, надзьмутая, незадаволеная.",10.196075439453125,,4.7954864501953125,"Сядзіць як вош на грэбені. Мінчук М.Дз., 1930 г.н., 1997. Галенчыцы Ягл. 
Г. зн. навідавоку.",10.316070556640625,,6.2361602783203125,"Сядзіць як квактуха на яйках. Зубко Л.У., 1985 г.н., 2003. Бялавічы Кос. 
Г. зн. нерухома.",10.19598388671875,"Сядзіць як костка ў горле. Міхнюк Г.Ф., 1942 г.н., 2003. Размеркі Стайк. Пра таго, ад каго цяжка пазбавіцца, хто надакучыў.",10.31597900390625,"Сядзіць як міністр. Пархута Г.У., 1925 г.н., 2008. Жамайдзякі Міл. Так смяюцца з ганарлівага, важнага чалавека.",10.316009521484375,"Сядзіць як мокрая курыца. Шыманчык С.М., 1967 г.н., 2005. Бялавічы Кос. Кажуць пра таго, хто збедніўся, утуліў галаву ў плечы.",10.075927734375,,4.43536376953125,"Сядзіць як мыш пад венікам. Касавец В.Р., 1921 г.н., 1995. Азярцо Падст. 
Г. зн. ціха, незаўважна.",10.316070556640625,,5.876129150390625,"Сядзіць як на вяселлі. Зайка А.П., 1911 г.н., 1980. Заполле Кос. 
Г. зн. не думае брацца ні за якую работу.",8.155975341796875,"Сядзіць як на карове сядло. Лушчык В.і., 1930 г.н., 2001. Альшаніца Квас. Пра адзенне, якое не пасуе чалавеку.",,,,,,,,,,,,,
268,ПАРАЎНАННІ,,5.996177673339844,"Сядзіць як труцень. Жаліс Э.В., 1939 г.н., 2004. Няхачава Стайк. 
“Усе па работах разышліся, а ён сядзіць як труцень адзін у хаце, гультаіна гэты” (прыклад інф.).",8.0357666015625,,6.2362060546875,"Сядзіць як ціхае лета. Верабей Д.і., 1933 г.н., 2001. Быч Стайк. 
Г. зн. не прыносячы нікому турбот.",8.27587890625,"Сядзіць як цытра. Жук А.І., 1934 г.н., 2004. Уласаўцы: Жытл. Цытра - нахабная, ліхая жанчына.",10.195892333984375,,6.1161651611328125,"Сядзяць як пасварыўшыся. Гоган А.Д., 1922 г.н., 2004. Заполле Кос. 
Г. зн. моўчкі.",10.315948486328125,"Сядзяць як сонныя мухі. Шчурко М.А., 1936 г.н., 1999. Заполле Кос.",10.076171875,,4.6754150390625,"Так брэша як лён чэша. Лушчык В.І., 1930 г.н., 1985. Альшаніца Квас. 
Г. зн. складна маніць.",10.676055908203125,,6.11614990234375,"Такое жыта як мая доля. Санчыкоўская С.Р., 1923 г.н., 1997. Елкі Ягл. 
Г. зн. слабое, благое.",8.756103515625,,6.116119384765625,"Танцуе як карова на лёдзе. Ціток І.і., 1951 г.н., 1999. Заполле Кое. 
Г. зн. няўклюдна, нязграбна.",10.436004638671875,"Таргуецца як цыган. Жук Дз.А., 1919 г.н., 1995. КЖамайдзякі Міл. Пра таго, хто настойліва дамагаецца зніжэння кошту тавару.",8.155853271484375,,4.675445556640625,"Твар як печаны яблык. Лушчык В.І., 1930 г.н., 1985. Альшаніца Квас. 
Г. зн. вельмі маршчыністы.",10.196014404296875,"Тваё “зараз” як польскае “пачэкай”. Зайка А.П., 1911 г.н., 1984. Заполле Кос. Аднолькава доўга трэба чакаць, пакуль просьба будзе выканана.",,,,,,,,,,,
269,ПАРАЎНАННІ,,5.63616943359375,"Твая хвароба як маё здароўе. Зайка Ф.Я., 1907 г.н., 1984. Заполле Кос. 
Так кажа хваравіты чалавек таму, хто вельмі скардзіцца на сваё здароўе.",7.796195983886719,"Тлусты як барсук. Лушчык В.І., 1930 г.н., 1985. Альшаніца Квас.",8.035423278808594,"Тонкі як лісток. Гойшык І.І., 1923 г.н., 1996. Размеркі Стайк.",11.396163940429688,"Тонкі як тычка. Шчурко М.А., 1936 г.н., 1999. Заполле Кос.",9.955123901367188,"Тоўстая як печ. Харэвін К.К., 1925 г.н., 2011. Грыўда Міл.",9.354888916015625,"Тоўсты як бочка. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",11.516143798828125,"Тоўсты як калодка. Харэвін К.К., 1925 г.н., 2005. Грыўда Міл.",11.756195068359375,"Тоўсты як матушка. Зайка Ф.Я., 1907 г.н., 1980. Заполле Кос. Матушка - пападдзя. “Матушцы людзі нясуць усё смачнае, яна есьць і таўсьцея” (тлум. інф.).",9.715728759765625,"Трава густая як шчотка. Зайка Ф.Я., 1907 г.н., 1980. Заполле Кос.",11.63616943359375,"Трапечацца як птушачка. Казімірчык А.П., 1928 г.н., 2001. Скураты Квас.",9.83526611328125,"Трасецца як у трасцы. Шыманчык У.А., 1917 г.н., 1984. Бялавічы Кос. Трасца - ліхаманка, малярыя.",10.07598876953125,,6.1160888671875,"Трымаецца як сляпы за торбу. Зайка А.Ф., 1948 г.н., 2008. Заполле Кос. . 
Г. зн. моцна трымаецца за нешта.",10.67608642578125,"Трымацца як вош кажуха. Казімірчык А.П., 1928 г.н., 2001. Скураты Квас. “Трымайся работы як вош кажуха. Вош кажуха ні пакіня, бо цяпло, гэдак і ты: трымайся работы, лепшае ні знойдзяш” (прыклад інф.).",,,,,,,,,,,,,,,,,
270,ПАРАЎНАННІ,,4.676185607910156,"Трымаюць як у клетцы. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос. 
Г. зн. пазбаўлены свабоды, права на думку.",8.155952453613281,"Тупы як бот. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас.",11.636199951171875,"Тыцкаецца як сляпая курыца. Сірыдзіна Н.Ф., 1945 г.н., 2012. Бусяж Міл.",9.715316772460938,"Уваліць як каню. Шыманчык А.П., 1941 г.н., 2003. Скураты Квас. Г. зн. моцна набіць.",10.4361572265625,"У галаве шуміць, як вецер дзьме. Міхнюк Г.Ф., 1942 г.н., 2004. Размеркі Стайк.",9.955322265625,,6.2361602783203125,"Углядаецца як сляпы ў торбу. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос. 
Г. зн. пільна прыглядаецца.",10.196014404296875,"Уз'еўся бы сабака. Шчурко М.А., 1936 г.н., 1999. Заполле Кос. Пра таго, хто прыдзіраецца, чапляецца да іншага беспадстаўна.",8.155853271484375,"Узяло як багатага за печані. Лушчык В.І., 1930 г.н., 2001. Альшаніца Квас. “Бедняку печане ні баляць, бо ён есьць поснае, а багаты ўсё на мясо налягае, на скаромнае. Яны яму й баляць” (тлум. інф.).",7.915740966796875,"- Уквэцаўся як свіння. Грынчык Н.і., 1944 г.н., 2008. Івацэвічы.",10.07550048828125,,5.876190185546875,"Улез як жук у гной. Зайка А.П., 1911 г.н., 1985. Заполле Кос. Трапіў у непрыемнае становішча. У лесе як у старой хаце. Шчурко Т.І., 1940 г.н., 2008. Заполле Кос. 
“Ні нагрэясься, але зацішно” (тлум. інф.).",7.795806884765625,,5.9962158203125,"Уляцеў як вецер (як віхор). Карловіч І.П., 1914 г.н., 1984. Бялавічы Кос. 
Г. зн. імкліва.",,,,,,,,,,,,,,,,,
271,ПАРАЎНАННІ,"Унадзілася як свіння ў агарод. Міхнюк Г.Ф., 1942 г.н., 2001. Размеркі Стайк.",9.355278015136719,"Унадзіўся як заяц у капусту. Шаўкун М.У., 1996 г.н., 2003. Кушняры Падст.",7.795379638671875,"Упарты як вол. Зайка А.П., 1911 г.н., 1980. Заполле Кос.",9.474021911621094,,5.3961181640625,"Упарты як дым. Грэцкі У.М., 1910 г.н., 1979. Бялавічы Кос. 
“Дым, куды захоча, туды верня. Гэдык упарты чалавек: што задумоў, што прышло ў голаў, тое й зробіць, ніхто яму ні ўказ” (тлум. інф.).",9.835556030273438,"Упаў як сноп. Зайка С.М., 1947 г.н., 2012. Косава. Пра чалавека, які вельмі стаміўся, знямогся.",9.955947875976562,,4.3152618408203125,"У садочку як у вяночку. Казімірчык А.П., 1928 г.н., 1995. Скураты Квас. 
Г. зн. прыгожа.",10.076004028320312,"Усё знае як стары. Зайка Ф.Я., 1907 г.н., 1907. Заполле Кос.",11.516204833984375,,5.996063232421875,"Ускочыў як вады ўхапіўшы. Ціток К.С., 1963 г.н., 2011. Заполле Кос. 
Г. зн. зайшоў на хвілінку.",10.075958251953125,,6.11614990234375,"Ухапіў як воўк авечку. Зайка Ф.Я., 1907 г.н., 1980. Заполле Кос. 
Г. зн. нечакана, знянацку.",10.196014404296875,,6.1162109375,"У хаце як у лядоўні. Шчурко М.А., 1936 г.н., 1999. Заполле Кос. 
Г. зн. вельмі халодна.",10.316070556640625,,3.955047607421875,"У хаце яку хляве. Воўна Г.ІП., 1910 г.н., 1984. Заполле Кос. 
Г. зн. брудна, не прыбрана.",10.075927734375,"Уцякае як ад агню. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",11.39617919921875,"Уцякае як чорт ад крыжа. Шыманчык В.С., 1901 г.н., 1979. Хрышчонавічы Квас. “Нячыстая сіла баіцца крыжа, малітвы й жагнаньня” (тлум. інф.).",,,,,,,,,
272,ПАРАЎНАННІ,"Учапіўся як клешч. Бялевіч М.І., 1922 г.н., 2001. Косава.",11.154312133789062,"Учапіўся як рак кляшнёю. Харэвін К.К., 1925 г.н., 2011. Грыўда Міл.",11.395355224609375,"Халодны як жаба. Вайцяшук М.Т., 1916 г.н., 1995. Верашкі Квас.",9.715293884277344,"Халодны як лёд. Лушчык В.І. 1930 г.н., 2001. Альшаніца Квас.",13.436187744140625,"Харошая як кветка. Воўна В.Ф., 1939 г.н., 2003. Заполле Кос.",13.316131591796875,,5.15618896484375,"Хата згарэла як запалак. Бахур Г.В., 1923 г.н., 2003. Яглевічы Ягл. 
Г. зн. хутка.",9.836013793945312,,5.0361328125,"Хата як ва ўдавы. Жук А.І., 1934 г.н., 2004. Уласаўцы Жытл. 
Г. зн. недагледжаная, не бачна мужчынскай рукі.",11.75592041015625,,4.6754150390625,"Хата як Вільня. Зайка А.П., 1911 г.н., 1980. Заполле Кос. 
Г. зн. вялікая, прыгожая.",9.835968017578125,,4.194183349609375,"Хата як казарма. Гоган І.Я., 1931 г.н., 2002. Заполле Кос. 
Г. зн. прасторная.",9.836029052734375,,6.116058349609375,"Хата як лялька (як цацка). Мінчук П.і., 1918 г.н., 2005. Стайкі Стайк. 
Г. зн. прыгожая, пафарбаваная.",11.395965576171875,"Хата як стадола. Сірыдзіна Н.Ф., 1945 г.н., 2010. Бусяж Міл. Стадола - вялікі хлеў, канюшня наогул. Тут: вялікае, няўтульнае памяшканне, жыллё.",11.396148681640625,,5.876190185546875,"Хата як шклянка. Шыманчык В.В., 1933 г.н., 1979. Хрышчонавічы Квас. 
Акуратна збудаваная, ладная, высокая.",9.11590576171875,"Хаўкае як рыба без вады. Бялевіч І.М., 1920 г.н., 1998. Даргужы Міл.",,,,,,,,,
